Data;Godzina;Minuty;Wolumen
2012-01-09;11;45;22304.30
2012-01-09;12;0;22212.10
2012-01-09;12;15;22398.40
2012-01-09;12;30;22348.20
2012-01-09;12;45;22310.00
2012-01-09;13;0;22532.40
2012-01-09;13;15;22752.60
2012-01-09;13;30;22775.70
2012-01-09;13;45;22488.30
2012-01-09;14;0;22207.30
2012-01-09;14;15;22292.40
2012-01-09;14;30;22328.60
2012-01-09;14;45;22582.40
2012-01-09;15;0;22220.80
2012-01-09;15;15;22266.20
2012-01-09;15;30;22392.90
2012-01-09;15;45;22692.20
2012-01-09;16;0;22865.40
2012-01-09;16;15;23290.20
2012-01-09;16;30;23729.60
2012-01-09;16;45;23807.70
2012-01-09;17;0;23927.90
2012-01-09;17;15;23832.50
2012-01-09;17;30;23699.40
2012-01-09;17;45;23610.30
2012-01-09;18;0;23540.40
2012-01-09;18;15;23262.60
2012-01-09;18;30;23450.90
2012-01-09;18;45;23260.10
2012-01-09;19;0;23276.20
2012-01-09;19;15;23326.30
2012-01-09;19;30;23493.90
2012-01-09;19;45;23361.90
2012-01-09;20;0;23102.20
2012-01-09;20;15;22673.80
2012-01-09;20;30;22623.70
2012-01-09;20;45;22390.00
2012-01-09;21;0;21975.50
2012-01-09;21;15;21643.50
2012-01-09;21;30;21307.50
2012-01-09;21;45;20799.40
2012-01-09;22;0;19987.30
2012-01-09;22;15;19934.20
2012-01-09;22;30;19684.90
2012-01-09;22;45;19200.10
2012-01-09;23;0;18725.40
2012-01-09;23;15;18417.00
2012-01-09;23;30;17964.70
2012-01-09;23;45;17582.20
2012-01-09;24;0;17165.10
2012-01-10;0;15;17034.80
2012-01-10;0;30;16812.50
2012-01-10;0;45;16519.50
2012-01-10;1;0;16394.00
2012-01-10;1;15;16230.30
